"","replicate_fingerprinting","sample","farm_code","sp_sample","sp_tricot","sp_id","sp_tgroup","index_final_value","source","source_who","first_time_seed","gender","treated","tricot","inder","tech_pkg","education","SEF1","SEF2","SEF3","SEF4","match","match2","match3","match4","farmer_clean_name","farmer_identified_name","original_farmer_identified_name","dna_identified_first","dna_identified_second_processed","dna_identified_second","dna_identified_third","dna_identified_fourth","gendist_match4","gendist_match3","gendist_match2","first_gen_distance","second_gen_distance","third_gen_distance","fourth_gen_distance","first_similarity","second_similarity","third_similarity","fourth_similarity","first_match","second_match","first_cat","second_cat","region","district","village","seed_origin","seed_source","first_time_seed_use","seed_cycles","area","max_ref_distance_1","sd_ref_distance_1","range_max","FCI","FCI_2","match_only_name","match_name_manual_cleaning","invFCI","invFCI_SP","count_neigh_1km","count_match_1km","ratio_match_1km","count_neigh_5km","count_match_5km","ratio_match_5km","gender_recoded"
"521",1,"F289_2B",289,"yes",0,50,"T2",7,"Unreliable","Kept it from previous season","No",1,1,1,0,0,2,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","guaymi","brunca","brunca","talamanca","matambu",0.035538547,0.035538547,0.035538547,0.035538547,0.10431458,0.12036026,0.12972085,96.4461453,89.568542,87.963974,87.027915,"FALSE","FALSE","category 1","category 1","North","Santa Cecilia","Alemania","La guardé de cosechas anteriores","Unreliable","No","5","2",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"FALSE","FALSE",0,0,0,0,0,40,22,"0.55000000000000004",0
"522",1,"F290_1B",290,"yes",1,55,"B",7,"Unreliable","Bought other producers in CR","No",1,0,1,0,0,8,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0073649753,0.0073649753,0.0073649753,0.0073649753,0.13149261,0.13631377,0.13765736,99.26350247,86.850739,86.368623,86.234264,"TRUE","FALSE","category 1","category 3","North","Santa Cecilia","Alemania","La compré a otros productores en Costa Rica","Unreliable","No","4","3.5",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,15,6,0.4,67,36,"0.53731343300000001",0
"523",1,"F290_2B",290,"yes",1,55,"B",7,"Unreliable","Bought other producers in CR","No",1,0,1,0,0,8,0,0,0,0,0,0,0,0,"other","other","frijol nica","generalito","sacapobres","sacapobres","mantequilla","gibre",0.05409116,0.05409116,0.05409116,0.05409116,0.08383894,0.09900717,0.12752594,94.590884,91.616106,90.099283,87.247406,"FALSE","FALSE","category 4","category 4","North","Santa Cecilia","Alemania","La traje de otro país","Unreliable","Yes","NA","0.7",0.014096186,0.00155088650053763,0.0156470725005376,1,1,"FALSE","FALSE",0,0,15,6,0.4,67,36,"0.53731343300000001",0
"524",1,"F291_1B",291,"yes",1,77,"T1",7,"Unreliable","Kept it from previous season","No",1,1,1,0,0,6,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar(2)/victoria(1)","tayni","RCB 593",0.12595628,0.12595628,0.12595628,0.12527412,0.12595628,0.13087432,0.13285948,87.472588,87.404372,86.912568,86.714052,"FALSE","FALSE","category 3","category 3","North","Santa Cecilia","Alemania","La guardé de cosechas anteriores","Unreliable","No","8","2",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,0,0,0,40,21,"0.52500000000000002",0
"525",1,"F291_2B",291,"yes",1,77,"T1",7,"Unreliable","Kept it from previous season","No",1,1,1,0,0,6,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymi","guaymi","brunca","brunca","talamanca","suru",0.07080372,0.07080372,0.07080372,0.07080372,0.08569869,0.12527293,0.13563976,92.919628,91.430131,87.472707,86.436024,"TRUE","FALSE","category 1","category 1","North","Santa Cecilia","Alemania","La guardé de cosechas anteriores","Unreliable","No","8","2",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"TRUE","TRUE",0,0,0,0,0,40,21,"0.52500000000000002",0
"526",1,"F292_1B",292,"yes",1,49,"B",7,"Reliable","Given by INDER, CNP, MAG","Yes",1,1,1,1,0,9,0,0,0,0,0,0,0,0,"guaymi","guaymi","guaymi","tayni","matambu","matambu","victoria","curre",0.026502732,0.026502732,0.026502732,0.026502732,0.08073344,0.08744518,0.100603074,97.3497268,91.926656,91.255482,89.9396926,"FALSE","FALSE","category 1","category 1","North","Santa Cecilia","Asentamiento orosi","Fue una donación de INDER, CNP o MAG","Reliable","Yes","NA","1",0.046849314,0.00452505772199701,0.051374371721997,0,0,"FALSE","FALSE",1,1,16,7,0.4375,65,34,"0.52307692299999997",0
"527",1,"F293_1B",293,"yes",1,53,"T1",7,"Reliable","Given by INDER, CNP, MAG","Yes",1,1,1,0,0,6,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","tayni",0.08392564,0.08392564,0.08392564,0.05704882,0.08392564,0.10788609,0.11153636,94.295118,91.607436,89.211391,88.846364,"FALSE","TRUE","category 1","category 1","North","Santa Cecilia","Asentamiento orosi","Fue una donación de INDER, CNP o MAG","Reliable","Yes","NA","1",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,6,3,0.5,36,17,"0.47222222200000002",0
"528",1,"F294_1B",294,"yes",1,54,"B",7,"Reliable","Given by INDER, CNP, MAG","Yes",1,1,1,0,0,6,0,0,1,1,0,0,0,0,"guaymi","guaymi","guaymi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.00436205,0.00436205,0.00436205,0.00436205,0.13142076,0.13596492,0.1381291,99.563795,86.857924,86.403508,86.18709,"FALSE","FALSE","category 1","category 3","North","Santa Cecilia","Asentamiento orosi","Fue una donación de INDER, CNP o MAG","Reliable","Yes","NA","1",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"FALSE","FALSE",0,0,5,4,0.8,44,23,"0.52272727299999999",0
"529",1,"F294_2B",294,"yes",1,54,"B",7,"Reliable","Given by INDER, CNP, MAG","Yes",1,1,1,0,0,6,1,1,1,1,0,0,0,0,"ensayo","SEF 61","sef 61","uran","RCB 593","RCB 593","SEF 42","SEF 62",0.00877193,0.00877193,0.00877193,0.00877193,0.076522216,0.093048714,0.097039476,99.122807,92.3477784,90.6951286,90.2960524,"FALSE","FALSE","category 1","category 1","North","Santa Cecilia","Asentamiento orosi","La guardé de cosechas anteriores","Unreliable","No","2","0.7",0.026475456,0.00883303640564774,0.0353084924056477,0,0,"FALSE","TRUE",1,1,5,4,0.8,44,23,"0.52272727299999999",0
"530",1,"F295_1B",295,"yes",0,74,"T2",7,"Unreliable","Kept it from previous season","No",1,1,1,0,0,6,0,0,1,1,0,0,0,0,"other","other","dionicio","RCB 593","tequila","tequila","SEF 42","uran",0.06694215,0.06694215,0.06694215,0.06694215,0.07374793,0.087410666,0.08890116,93.305785,92.625207,91.2589334,91.109884,"FALSE","FALSE","category 4","category 4","North","Santa Cecilia","Asentamiento Orosi","La guardé de cosechas anteriores","Unreliable","No","2","1",0.04267621,0.00150718657428557,0.0441833965742856,1,1,"FALSE","FALSE",0,0,6,4,0.666666667,42,22,"0.52380952400000003",0
"531",1,"F296_1B",296,"yes",1,805,"T1",6,"Reliable","Given by INDER, CNP, MAG","Yes",1,0,1,0,0,8,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","tayni",0.08233041,0.08233041,0.08233041,0.07958288,0.08233041,0.11232877,0.11323851,92.041712,91.766959,88.767123,88.676149,"FALSE","TRUE","category 1","category 1","North","Santa Cecilia","Asentamiento","Fue una donación de INDER, CNP o MAG","Reliable","Yes","NA","1",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,6,3,0.5,36,17,"0.47222222200000002",0
"532",1,"F297_1B",297,"yes",0,56,"T2",7,"Reliable","Given by INDER, CNP, MAG","No",1,1,1,0,0,6,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","guaymi","brunca","brunca","talamanca","changuena",0.0035538545,0.0035538545,0.0035538545,0.0035538545,0.12103825,0.12998362,0.13324176,99.64461455,87.896175,87.001638,86.675824,"FALSE","FALSE","category 1","category 2","North","Santa Cecilia","Asentamiento Orosi","Fue una donación de INDER, CNP o MAG","Reliable","No","3","1",0.009065934,0.00276583658862385,0.0118317705886238,0,0,"FALSE","FALSE",1,1,3,2,0.666666667,34,18,"0.52941176499999998",0
"533",1,"F297_2B",297,"yes",0,56,"T2",7,"Reliable","Given by INDER, CNP, MAG","No",1,1,1,0,0,6,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","nambi","guaymi","guaymi","tequila","talamanca",0.08101473,0.08101473,0.08101473,0.08101473,0.08315098,0.13599126,0.1419989,91.898527,91.684902,86.400874,85.80011,"FALSE","FALSE","category 1","category 1","North","Santa Cecilia","Asentamiento Orosi","Fue una donación de INDER, CNP o MAG","Reliable","No","3","1",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"FALSE","FALSE",0,0,3,2,0.666666667,34,18,"0.52941176499999998",0
"534",1,"F298_1B",298,"yes",1,76,"B",7,"Unreliable","Family","Yes",1,1,1,0,0,6,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","generalito","sacapobres","sacapobres","mantequilla","gibre",0.05930807,0.05930807,0.05930807,0.05930807,0.081125826,0.09812569,0.12670672,94.069193,91.8874174,90.187431,87.329328,"FALSE","FALSE","category 1","category 1","North","Santa Cecilia","Asentamiento Orosi","De Familiares","Unreliable","Yes","NA","0.125",0.014096186,0.00155088650053763,0.0156470725005376,1,1,"FALSE","FALSE",0,0,15,6,0.4,64,33,"0.515625",0
"535",1,"F298_2B",298,"yes",1,76,"B",7,"Unreliable","Family","Yes",1,1,1,0,0,6,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymi","guaymi","brunca","brunca","talamanca","changuena",0.0123018045,0.0123018045,0.0123018045,0.0123018045,0.11693989,0.13271436,0.13406594,98.76981955,88.306011,86.728564,86.593406,"TRUE","FALSE","category 1","category 2","North","Santa Cecilia","Asentamiento Orosi","La compré a otros productores en Costa Rica","Unreliable","No","20","0.35",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"TRUE","TRUE",0,0,15,6,0.4,64,33,"0.515625",0
"536",1,"F299_1B",299,"yes",0,149,"C",7,"Unreliable","Family","No",2,1,0,0,0,6,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","tayni","matambu",0.07431694,0.07431694,0.07431694,0.07431694,0.09566886,0.12131148,0.123426385,92.568306,90.433114,87.868852,87.6573615,"TRUE","FALSE","category 1","category 1","North","Santa Cecilia","Corrales negros","De Familiares","Unreliable","No","3","0.5",0.077070765,0.00190190515067399,0.078972670150674,0,0,"TRUE","TRUE",1,1,4,1,0.25,55,21,"0.38181818200000001",1
"537",1,"F299_2B",299,"yes",0,149,"C",7,"Unreliable","Family","No",2,1,0,0,0,6,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymi","guaymi","brunca","brunca","talamanca","changuena",0.010661564,0.010661564,0.010661564,0.010661564,0.117213115,0.12868853,0.13379121,98.9338436,88.2786885,87.131147,86.620879,"TRUE","FALSE","category 1","category 2","North","Santa Cecilia","Corrales negros","Fue una donación de INDER, CNP o MAG","Reliable","No","2","1",0.009065934,0.00276583658862385,0.0118317705886238,0,1,"TRUE","TRUE",1,0,4,1,0.25,55,21,"0.38181818200000001",1
"538",1,"F300_1B",300,"yes",0,174,"C",7,"Unreliable","Bought other producers in CR","Yes",1,1,0,0,0,6,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","guaymi","brunca","brunca","talamanca","changuena",0.0035557987,0.0035557987,0.0035557987,0.0035557987,0.12165117,0.12998362,0.13331501,99.64442013,87.834883,87.001638,86.668499,"FALSE","FALSE","category 1","category 2","North","Santa Cecilia","San Antonio","La compré a otros productores en Costa Rica","Unreliable","Yes","NA","1",0.009065934,0.00276583658862385,0.0118317705886238,0,0,"FALSE","FALSE",1,1,2,1,0.5,24,9,"0.375",0
"539",1,"F301_1B",301,"yes",0,175,"C",7,"Unreliable","Bought other producers in CR","Yes",1,1,0,0,0,6,0,0,0,0,0,0,0,0,"landraces","other","criollo","guaymi","talamanca","talamanca","brunca","suru",0.1038819,0.1038819,0.1038819,0.1038819,0.11708515,0.13291484,0.1331686,89.61181,88.291485,86.708516,86.68314,"FALSE","FALSE","category 4","category 4","North","Santa Cecilia","San antonio","La compré a otros productores en Costa Rica","Unreliable","Yes","NA","1",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"FALSE","FALSE",0,0,2,2,1,42,18,"0.428571429",0
"540",1,"F302_1B",302,"yes",0,179,"C",7,"Reliable","Given by INDER, CNP, MAG","Yes",1,0,0,0,0,6,0,0,0,0,0,1,1,1,"brunca","brunca","brunca","guaymi","brunca","brunca","talamanca","changuena",0.12076503,0.12076503,0.12076503,0.003280481,0.12076503,0.1291644,0.13351649,99.6719519,87.923497,87.08356,86.648351,"FALSE","TRUE","category 1","category 2","North","Santa Cecilia","San Antonio","Fue una donación de INDER, CNP o MAG","Reliable","Yes","NA","0.7",0.009065934,0.00276583658862385,0.0118317705886238,0,0,"FALSE","FALSE",1,1,4,1,0.25,40,15,"0.375",0
"541",1,"F303_1B",303,"yes",0,180,"C",7,"Unreliable","Kept it from previous season","No",1,1,0,0,0,2,0,0,0,0,0,1,1,1,"guaymi","guaymi","guaymi","matambu","guaymi","guaymi(2)/talamanca(1)","talamanca","brunca",0.12554705,0.12554705,0.12554705,0.11384784,0.12554705,0.1269798,0.13762972,88.615216,87.445295,87.30202,86.237028,"FALSE","FALSE","category 2","category 3","North","Santa Cecilia","San Antonio","La guardé de cosechas anteriores","Unreliable","No","10","0.7",0.023038946,0.0026184719377746,0.0256574179377746,1,1,"FALSE","FALSE",0,0,2,1,0.5,47,17,"0.36170212800000001",0
"542",1,"F304_1B",304,"yes",0,181,"C",7,"Reliable","Given by INDER, CNP, MAG","Yes",1,1,0,0,0,6,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","brunca","talamanca","talamanca","suru","guaymi",0.05479452,0.05479452,0.05479452,0.05479452,0.10131435,0.1214876,0.12835984,94.520548,89.868565,87.85124,87.164016,"FALSE","FALSE","category 1","category 2","North","Santa Cecilia","San antonio","Fue una donación de INDER, CNP o MAG","Reliable","Yes","NA","1.4",0.05510675,0.00243614616161943,0.0575428961616194,0,0,"FALSE","FALSE",1,1,2,0,0,25,10,"0.4",0
"543",1,"F305_1B",305,"yes",0,182,"C",7,"Unreliable","Kept it from previous season","No",1,1,0,0,0,5,0,0,0,0,0,0,0,0,"other","other","vaina morada","mantequilla","talamanca","sacapobres(1)/talamanca(2)","sacapobres","generalito",0.12506887,0.12506887,0.12506887,0.12506887,0.12861824,0.14167586,0.14203297,87.493113,87.138176,85.832414,85.796703,"FALSE","FALSE","category 4","category 4","North","Santa Cecilia","San Antonio","La guardé de cosechas anteriores","Unreliable","No","9","1",0.018406594,0.000330705390234067,0.0187372993902341,1,1,"FALSE","FALSE",0,0,2,1,0.5,24,9,"0.375",0
"544",1,"F306_1B",306,"yes",1,281,"B",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,6,0,0,0,0,1,1,1,1,"generalito","inta_rojo","inta rojo","generalito","sacapobres","sacapobres","mantequilla","gibre",0.09555189,0.09555189,0.09555189,0.09555189,0.1122449,0.11983471,0.12772925,90.444811,88.77551,88.016529,87.227075,"FALSE","FALSE","category 4","category 4","North","Santa Cecilia","San Vicente","La guardé de cosechas anteriores","Unreliable","No","2","1",0.014096186,0.00155088650053763,0.0156470725005376,1,1,"FALSE","FALSE",0,0,1,1,1,25,8,"0.32",0
"545",1,"F307_1B",307,"yes",0,282,"T2",7,"Reliable","Given by INDER, CNP, MAG","Yes",1,1,1,0,0,10,0,0,1,1,0,0,0,0,"guaymi","guaymi","guaymi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0040983604,0.0040983604,0.0040983604,0.0040983604,0.13163656,0.13611417,0.13863014,99.59016396,86.836344,86.388583,86.136986,"FALSE","FALSE","category 1","category 3","North","Santa Cecilia","San Vicente","Fue una donación de INDER, CNP o MAG","Reliable","Yes","NA","0.7",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"FALSE","FALSE",1,1,0,0,0,17,7,"0.41176470599999998",0
"546",1,"F308_1B",308,"yes",1,33,"T1",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,0,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","tayni","victoria","victoria","matambu","curre",0.056557376,0.056557376,0.056557376,0.056557376,0.098410085,0.1012589,0.10910088,94.3442624,90.1589915,89.87411,89.089912,"FALSE","FALSE","category 1","category 1","North","Santa Cecilia","San Vicente","La guardé de cosechas anteriores","Unreliable","No","4","1.4",0.046849314,0.00452505772199701,0.051374371721997,1,1,"FALSE","FALSE",0,0,0,0,0,22,9,"0.409090909",0
"547",1,"F308_2B",308,"yes",1,33,"T1",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,0,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","brunca","brunca","talamanca","suru",0.11886587,0.11886587,0.11886587,0.11886587,0.13209607,0.14574236,0.15046677,88.113413,86.790393,85.425764,84.953323,"TRUE","FALSE","category 2","category 2","North","Santa Cecilia","San Vicente","La guardé de cosechas anteriores","Unreliable","No","2","1.4",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,0,0,0,22,9,"0.409090909",0
"548",1,"F309_1B",309,"yes",0,148,"C",0,"Unreliable","Family","No",1,0,0,0,0,11,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004089422,0.004089422,0.004089422,0.004089422,0.13224044,0.13651316,0.13867615,99.5910578,86.775956,86.348684,86.132385,"TRUE","FALSE","category 1","category 3","North","Santa Cecilia","Santa Cecilia","De Familiares","Unreliable","No","3","1",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,2,0,0,48,18,"0.375",0
"549",1,"F310_1B",310,"yes",0,57,"C",7,"Unreliable","Kept it from previous season","No",2,1,0,0,0,5,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004089422,0.004089422,0.004089422,0.004089422,0.13142076,0.13678728,0.1392994,99.5910578,86.857924,86.321272,86.07006,"TRUE","FALSE","category 1","category 3","North","Santa Cecilia","Santa cecilia","La guardé de cosechas anteriores","Unreliable","No","2","2",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,14,4,0.285714286,61,29,"0.47540983599999997",1
"550",1,"F310_2B",310,"yes",0,57,"C",7,"Unreliable","Kept it from previous season","No",2,1,0,0,0,5,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","cabecar(1)/victoria(2)","tayni","matambu",0.096721314,0.096721314,0.096721314,0.096721314,0.09786184,0.10655738,0.11959496,90.3278686,90.213816,89.344262,88.040504,"FALSE","FALSE","category 3","category 3","North","Santa Cecilia","Santa cecilia","La guardé de cosechas anteriores","Unreliable","No","2","1.5",0.077070765,0.00190190515067399,0.078972670150674,1,1,"TRUE","TRUE",0,0,14,4,0.285714286,61,29,"0.47540983599999997",1
"551",1,"F311_1B",311,"yes",0,150,"C",7,"Unreliable","Kept it from previous season","No",1,1,0,0,0,7,0,0,0,0,0,0,0,0,"dontknow","rojo","rojo retinto","victoria","changuena","changuena(1)/suru(2)","suru","matambu",0.083699234,0.083699234,0.083699234,0.083699234,0.08791209,0.09543455,0.101369865,91.6300766,91.208791,90.456545,89.8630135,"FALSE","FALSE","category 4","category 4","North","Santa Cecilia","Santa cecilia","La guardé de cosechas anteriores","Unreliable","No","2","0.17499999999999899",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,17,7,0.411764706,64,33,"0.515625",0
"552",1,"F312_1B",312,"yes",1,109,"B",6,"Unreliable","Kept it from previous season","Yes",2,1,1,0,0,6,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","cabecar(1)/tayni(1)/victoria(1)","tayni","matambu",0.0915801,0.0915801,0.0915801,0.0915801,0.09352715,0.09404046,0.11062431,90.84199,90.647285,90.595954,88.937569,"FALSE","FALSE","category 3","category 3","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","Yes","NA","1",0.077070765,0.00190190515067399,0.078972670150674,1,1,"TRUE","TRUE",0,0,17,4,0.235294118,27,10,"0.37037037",1
"553",1,"F313_1B",313,"yes",1,110,"B",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,2,0,0,0,0,0,0,1,1,"guaymi","guaymi","guaymi","matambu","talamanca","matambu(1)/talamanca(2)","guaymi","suru",0.13121924,0.13121924,0.12281182,0.12281182,0.12663755,0.13121924,0.14140582,87.718818,87.336245,86.878076,85.859418,"FALSE","FALSE","category 3","category 3","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","6","0.7",0.023038946,0.0026184719377746,0.0256574179377746,1,1,"FALSE","FALSE",0,0,17,7,0.411764706,27,12,"0.44444444399999999",0
"554",1,"F313_2B",313,"yes",1,110,"B",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,2,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","generalito","tayni","tayni","curre","gibre",0.11779242,0.11779242,0.11779242,0.11779242,0.12253829,0.12925357,0.12998362,88.220758,87.746171,87.074643,87.001638,"FALSE","FALSE","category 2","category 2","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","Yes","NA","1",0.014096186,0.00155088650053763,0.0156470725005376,1,1,"FALSE","FALSE",0,0,17,7,0.411764706,27,12,"0.44444444399999999",0
"555",1,"F314_1B",314,"yes",1,114,"B",7,"Unreliable","Kept it from previous season","No",1,1,0,0,0,11,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","brunca","talamanca","guaymi(1)/talamanca(2)","guaymi","suru",0.04175885,0.04175885,0.04175885,0.04175885,0.10785398,0.12126246,0.12430479,95.824115,89.214602,87.873754,87.569521,"FALSE","FALSE","category 1","category 3","North","Santa Cecilia","Santa elena","La guardé de cosechas anteriores","Unreliable","No","4","0.35",0.05510675,0.00243614616161943,0.0575428961616194,0,0,"FALSE","FALSE",1,1,17,5,0.294117647,27,11,"0.407407407",0
"556",1,"F315_1B",315,"yes",1,119,"B",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,5,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymi","guaymi","brunca","brunca","talamanca","suru",0.11105033,0.11105033,0.11105033,0.11105033,0.11742217,0.12527293,0.13406594,88.894967,88.257783,87.472707,86.593406,"TRUE","FALSE","category 2","category 2","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","8","1.4",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"TRUE","TRUE",0,0,8,3,0.375,36,15,"0.41666666699999999",0
"557",1,"F316_1B",316,"yes",1,810,"T1",5,"Unreliable","Kept it from previous season","Yes",2,0,1,0,0,6,0,0,0,0,0,1,1,1,"brunca","brunca","brunca","guaymi","brunca","brunca","talamanca","changuena",0.117486335,0.117486335,0.117486335,0.0125751775,0.117486335,0.13271436,0.13379121,98.74248225,88.2513665,86.728564,86.620879,"FALSE","TRUE","category 1","category 2","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","Yes","NA","0.7",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"FALSE","FALSE",0,0,5,1,0.2,27,9,"0.33333333300000001",1
"558",1,"F317_1B",317,"yes",0,111,"T2",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,6,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymi","guaymi","talamanca","brunca(1)/talamanca(2)","brunca","suru",0.07326408,0.07326408,0.07326408,0.07326408,0.11135371,0.12554584,0.13042285,92.673592,88.864629,87.445416,86.957715,"TRUE","FALSE","category 1","category 3","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","2","0.1",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"TRUE","TRUE",0,0,12,2,0.166666667,26,10,"0.38461538499999998",0
"559",1,"F317_2B",317,"yes",0,111,"T2",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,6,1,1,1,1,0,0,0,0,"ensayo","SEF 60","sef 60","SEF 62","SEF 60","SEF 42(1)/SEF 60(2)","SEF 42","SEF 64",0.033879783,0.033879783,0.033879783,0.033879783,0.03536184,0.03846154,0.039726026,96.6120217,96.463816,96.153846,96.0273974,"FALSE","FALSE","category 1","category 3","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","2","0.1",0.0066481996,0.000283227163617536,0.00693142676361754,1,1,"FALSE","TRUE",0,0,12,2,0.166666667,26,10,"0.38461538499999998",0
"560",1,"F318_1B",318,"yes",0,112,"T2",7,"Unreliable","Kept it from previous season","No",2,0,1,0,0,1,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","tayni",0.07513661,0.07513661,0.07513661,0.057017542,0.07513661,0.1012589,0.109836064,94.2982458,92.486339,89.87411,89.0163936,"FALSE","TRUE","category 1","category 1","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","3","0.17499999999999899",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,7,2,0.285714286,35,14,"0.4",1
"561",1,"F318_2B",318,"yes",0,112,"T2",7,"Unreliable","Kept it from previous season","No",2,0,1,0,0,1,0,0,0,0,0,1,1,1,"brunca","brunca","brunca","guaymi","brunca","brunca","talamanca","changuena",0.11775956,0.11775956,0.11775956,0.0073810825,0.11775956,0.1295082,0.13241759,99.26189175,88.224044,87.04918,86.758241,"FALSE","TRUE","category 1","category 2","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","5","0.17499999999999899",0.009065934,0.00276583658862385,0.0118317705886238,0,0,"FALSE","FALSE",1,1,7,2,0.285714286,35,14,"0.4",1
"562",1,"F319_1B",319,"yes",0,113,"T2",7,"Unreliable","Kept it from previous season","No",1,1,1,0,0,3,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymi","guaymi","brunca","brunca","talamanca","changuena",0.0073891627,0.0073891627,0.0073891627,0.0073891627,0.11597374,0.12766539,0.13228823,99.26108373,88.402626,87.233461,86.771177,"TRUE","FALSE","category 1","category 2","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","13","1.4",0.009065934,0.00276583658862385,0.0118317705886238,0,0,"TRUE","TRUE",1,1,16,6,0.375,68,36,"0.52941176499999998",0
"563",1,"F320_1B",320,"yes",0,115,"T2",7,"Unreliable","Kept it from previous season","No",1,1,1,0,0,0,0,0,0,0,0,0,0,0,"guaymi","guaymi","guaymi","brunca","talamanca","suru(1)/talamanca(2)","suru","mantequilla",0.11790393,0.11790393,0.11790393,0.11790393,0.12015292,0.13186814,0.14096916,88.209607,87.984708,86.813186,85.903084,"FALSE","FALSE","category 2","category 3","North","Santa Cecilia","Santa Elena","La guardé de cosechas anteriores","Unreliable","No","3","0.35",0.05510675,0.00243614616161943,0.0575428961616194,1,1,"FALSE","FALSE",0,0,0,0,0,53,21,"0.396226415",0
